adhE,nlpD_rpoS,narZYWV,narL,katG,alkA,frdABCD,fnr,dcuB_fumB,osmY,ansB,tdcABCDEFG,aspA,narGHJI,cyoABCDE,focA_pflB,dps,fdnGHI,nhaA,narK
2022.2511436896,102.5184837047,555.8057473465,217.5734464961,122.8532855101,241.7555587089,2825.9053370065,2775.5890185052,1219.4061100931,633.5065906633,1782.1851418759,12435.1325699271,6165.5722657656,808.3090452762,1.0518859381,1743.8312824409,3477.6510324585,2182.3766825052,4495.2237671072,4313.0794932958
2638.247785677,161.0206126431,767.2421978223,182.5218493681,138.8001065914,249.0471163597,1853.7477969535,1173.1884352832,871.8155976284,832.4908956849,1197.6088324786,10516.3521076286,4216.6434215826,560.6218512095,88.7439404205,1411.4889119958,4917.1947650731,1644.0128149501,3354.0761854183,2147.9523659551
2332.2075883777,93.7954387377,695.4331553625,350.590916391,121.0587094648,224.3658009709,2398.896107807,2153.6770442816,1171.0008823651,493.8221611011,1668.8042231544,10815.3166636297,5880.6963712429,834.8099865401,19.7692480358,1383.9756512967,4251.1636936149,2541.6903516899,3603.6760627984,4587.2628422483
241.9002382588,7.0907343328,89.0206682251,586.6795550807,17.1960396221,35.8869284159,2389.1020631284,1802.569415997,1148.7798937099,84.2178379033,1449.0106808308,12114.3872134332,5564.37281123,855.9979346915,21.7368671804,1113.3203639656,595.0724664023,2168.1035919414,400.9401372602,6167.2157027093
6095.2501365524,177.8031605055,825.2357021066,32.1579422986,170.4495169555,310.0690896732,2425.4917550266,1359.963194876,1417.1896478309,863.522920074,1427.8035939524,11271.48080069,5350.717351746,527.0774131366,40.4708154781,2584.914729465,5124.2638390861,1514.5848200496,5002.1632132525,1454.9880657012
292.1753601512,9.9119421618,118.4636365554,579.7448339299,19.2670811759,39.2277824266,1060.8325639169,564.4218924745,472.8936144897,88.3199259156,1002.6747901205,7146.1916807911,4283.5356090731,756.9995517728,101.7567492302,630.04888549,861.3631553271,1976.5457733609,546.4697983906,3700.43423221
265.7768366303,8.1671057785,111.8909101076,574.8886469935,17.7906815481,43.5390406775,393.716368138,185.8635343162,184.9303096381,111.3429592984,333.4080068961,4546.2756385645,1260.3995948871,567.8881062477,164.0203808492,363.3455077663,645.7410368136,1345.0199390703,533.819145596,1834.5896040176
436.676988101,9.6363320164,131.7171464261,575.4295653122,21.0033837859,50.5799551078,695.6676576033,427.6422164192,407.1055988314,152.6149508573,549.4934282276,6797.681116934,2440.7255054423,562.2685027795,129.7729619283,535.5494311061,826.2623738218,1766.4892725791,610.1880027073,3013.0709703875
1517.7438566177,68.9863294818,469.5335384299,512.5049820913,118.0321915875,236.864631513,2033.2180097765,1659.0395410257,738.3078450704,581.2969830013,1643.1847241048,8102.9713949588,4869.5923636588,821.5011136982,35.1675074995,1531.8203457678,3108.3272346545,2356.6037846714,2445.5191769963,5279.9505588771
95.51017665,3.7501273784,47.1925171167,595.4515054102,6.8498926349,18.4201131706,1603.2771093806,1527.6089195535,841.1008325733,50.687266363,1510.6780460116,10067.7192852048,5314.1720386465,718.987554033,43.4114022936,929.7261555587,284.2047035373,1895.6617208554,191.0596813721,4933.1889385942
5810.3960609079,184.0928254952,832.4231140412,19.1508386995,173.1252729659,315.0904313377,1198.1029855009,296.8407106064,614.5587114609,880.1893157357,448.0421158563,5805.2459993913,1784.8214996034,226.6048336522,142.421114495,1070.3705312443,5176.8999322341,520.0076008676,5043.3288878044,502.1446522103
2128.7398967911,79.9857202312,545.1385218335,386.0279267944,113.6124604193,191.8620217928,1198.933560796,991.9708880751,848.4277123616,557.9020808407,887.0312731737,9401.4256596555,4848.3288021541,672.6113912911,77.3337291683,1052.4112968465,4478.4347121819,1999.4419623112,2947.8511528894,3696.4199805251
1112.2838873891,52.5941419727,544.8731240073,459.5604299897,90.9012659814,169.6798082389,2637.2867228323,2755.4677910748,1280.7899667588,415.5755400463,1775.8212754135,12423.7855507781,6159.2417468804,829.0034279167,1.0848442831,1183.0327513517,3240.5807108151,2227.6601376417,2910.6544705386,5818.2007133546
1022.0725118551,40.4074179743,371.497054505,368.9001461151,68.1971811579,135.4046265732,1955.946060021,2162.6900864879,1065.2490681337,426.398244448,1603.7068396185,11889.4175857263,5680.8849618964,819.5738920485,32.8095088168,1564.3153642583,2312.7759900552,2331.6854521392,2237.5528079085,5207.3980437987
2391.5459073695,80.6605988474,658.9220356084,322.4076185352,96.0695760059,214.9927667388,3134.4289307947,2209.4077558435,1340.0433187622,717.7279686338,1578.021948147,12297.6638964899,5981.6421657903,802.9603063278,11.0686384508,1828.2905216551,3783.3710460177,2049.2750070165,3189.0343080347,5311.5162358255
2881.5034056177,72.8141642324,639.186553877,349.5470109773,79.370861273,164.4616687267,2358.5325248265,2728.8005619012,1406.1381515226,751.2562039174,1764.0168615644,12384.885495982,6140.1708791855,770.9277162349,2.0633699522,1998.2147873746,3584.9794006228,2555.5381975552,2589.531991547,5653.7819160649
640.5910977003,23.5086040715,204.1261025418,541.9884085292,30.6188277345,78.9731184018,1222.0380401091,1081.2385746781,714.2200109149,179.56828161,978.2483182929,9482.7416351426,3249.6320450994,660.5197566654,60.2793912222,1114.1417695079,1458.0487227726,2075.3785334327,874.7018649792,3594.7092744189
3117.5965699344,110.7242457488,562.2566558802,265.0912993692,156.1772601434,272.0920793045,60.7066506649,17.0009465251,27.4482410677,708.6763541236,28.6046014833,2365.5866796442,140.2084111903,413.127408445,178.4400875694,56.1095894126,4768.2532166393,466.2752999059,3898.3489460582,804.8931922678
5977.6671371658,175.1707539714,803.1930631116,51.4771074827,170.3953278621,307.1128111505,2088.9580801361,1524.4863732866,1158.4383053405,827.7940768441,1556.6484309727,10733.0999546589,5011.1652653336,465.1361942883,49.3268035109,3222.5930047513,4930.4690852405,1650.4846819786,4966.3320407153,1673.1457403392
1992.8823294678,84.6161068276,664.7410304426,458.0628516019,80.8517910747,239.8519154559,446.5616685117,328.03209186,367.934281362,605.9701363004,370.6664023454,5549.8317057089,2332.0052379061,511.2916593135,166.5957149847,568.931616321,3651.3041254668,1142.0933383844,3789.5721636711,2015.0535070627
1557.2496188773,54.1184754042,383.732137209,329.9351020193,72.3828610445,183.4909585329,1883.0431704066,1738.2103633961,991.0425070192,489.4561671484,1458.5888328038,11570.477326111,4451.1032834783,821.7323396659,52.2517122415,1084.5511039616,1997.2084398097,2410.2074006484,2089.7460972371,4042.7263139612
1267.5885777672,44.4413515534,415.9366962888,503.3039806592,88.5770708308,145.8360777911,2117.0431775614,2062.2985728563,1075.0254349798,475.7146510859,1477.330348331,10393.8094216104,5763.8665448057,795.0673095767,24.2256339868,1313.6242893678,2135.434515082,2264.2341967333,2001.031922204,5193.3491442886
2729.577270741,130.2384430699,668.9038231126,277.9836185348,100.1861266228,235.0659983228,487.5375212583,202.4567600521,309.1529382719,597.8603079237,314.2383985472,4723.6614401132,1541.3085003254,494.2453781754,136.3001263047,509.4805354847,4259.8281307705,828.0812585043,3849.6288889387,1766.9833584666
1265.2937053189,39.8242073222,403.0575746951,464.7094590492,72.661945717,137.5213032139,1702.2336362523,991.8590125285,1031.9415384928,367.4815046158,1135.5217610259,10824.9007181223,4059.8264058783,811.6888499794,68.6135413746,948.4560278154,2443.8051263308,2253.0082810948,1603.6945059047,4180.4153912434
2348.0550001632,85.8884149305,605.2486454135,347.3935495164,133.7052694443,226.6549562053,1188.787834536,576.4354898141,476.1209548721,532.1406836665,598.41672564,7422.5608648892,2730.8112932505,568.0523467681,137.2547401788,751.435635383,4488.3001419872,1356.3874012716,2850.9921913354,2755.7232259835
3346.2674939691,120.728712857,795.1018640637,151.9283256038,157.9532160219,289.3621285442,2438.1129118253,1987.7828015954,1468.7718591971,727.6794989079,1516.0217714961,11543.4483395162,5047.534386407,723.5979144193,31.16675159,2053.8229067197,3755.713004007,1969.9574740146,3818.0775809138,3155.1775704863
2775.7177780661,133.5738964548,786.485445568,194.8428623127,142.2548604667,282.134380938,2004.1209009428,1670.6294108336,1187.2187176662,596.903971812,1546.0777441169,10378.1791943788,4678.3257748853,797.8796787283,39.6970715389,2133.9298012693,4269.642859458,2191.1245276115,4563.6871979222,3327.0406267753
944.5831067562,31.2750395239,323.0986910003,543.39770546,66.6609096986,133.0904223346,1776.2965905161,2084.9649338002,1120.003601273,356.341199671,1374.4569710387,10384.8279169156,5611.9609402328,763.3104215605,28.2483444594,1055.3880967447,2231.380299173,2509.2646801294,1675.4318403239,4748.7118978003
4367.0383153409,135.7534499224,775.1195781799,129.2865386673,119.8824776303,289.5222762657,3126.4084973956,2074.2577714168,1188.6705790452,735.0412972228,1258.4868583572,11825.5590866372,5816.7907773673,649.2323455585,11.1455380992,2249.9578724333,4058.3326110214,1450.2860932149,4541.3615217223,3470.353442111
4789.3901675475,170.3585678485,803.6597295696,64.4892948505,168.8455456565,302.0425208011,2965.7550289591,1378.470025373,1332.1041651862,867.7121449756,1399.1512024922,9719.4210306531,5364.7289332322,539.7657491639,42.9449007777,2560.89851449,5055.9723645136,1508.6594448786,4251.3388244339,2317.0566237642
110.442956112,4.1909561401,38.8927978858,598.1590393505,6.1892260124,23.9676746662,2784.8688758133,2320.070808844,806.9440729467,38.6412413217,1645.692807015,11791.4700810515,5850.5322166486,842.2173698887,15.0548361255,1199.4917901469,280.6662729158,2627.2346154592,234.6724191693,5728.2536678209
1050.4895247097,46.8843862571,568.1136625339,519.7214227157,76.9478259816,134.9429668391,1081.4504134079,605.8816913961,520.6039351873,377.9763888906,673.1556330505,7731.6258803524,2967.9796618274,764.4894724571,87.9238372948,674.0659594967,2934.7524565386,1499.0972517309,2459.4207451649,3277.8526159339
2634.3898236164,96.3361879993,706.47333126,257.6386741153,159.1659694548,299.7569704872,1411.6074577919,859.6237226178,823.5127299061,747.1723927875,853.819231192,8518.69943062,4855.1324890575,569.1053831422,91.6034397356,1874.8297134894,4403.1631173822,1391.5441412085,3898.3140423201,2603.0727302432
2011.0143282664,97.5733065039,550.8751174836,323.1103263062,139.6748318679,257.4649133366,2770.050065915,2419.7365179837,1237.2753060799,780.3781133451,1734.3480935937,11839.5202999034,5813.6359401472,738.7542112932,11.4557050864,2133.6660914561,3559.1758907361,2053.6857890755,3188.7648063748,4780.0981703544
5785.9171479289,177.4640869603,794.9746492365,56.1590590752,167.8490895296,295.1777966187,3176.1590552985,2201.5409027825,1612.8586172168,864.1897965402,1091.3360193845,11716.4348422719,4984.8476085333,577.1151257377,25.9073629153,3440.0611093344,5079.919970627,1627.9559426627,4877.6193416324,1847.9896363647
3030.5839438347,97.3741096549,678.176934163,288.549121716,117.5603331026,239.8741690177,2969.6800171617,1823.9389138799,918.2737787786,557.8132469611,1017.7617328603,9869.1228623705,4567.2690443478,700.9314428585,36.2230314269,1425.5363835701,4626.8647544171,1957.1392010287,3578.8634592528,4357.2302849559
1683.629528129,57.9555780441,402.3736365105,357.8835800775,93.827359095,203.3282771072,2108.2184298688,1859.7410734492,748.5436197023,413.5603607714,1411.0302687455,10475.8259827006,4082.1418999175,771.9457198132,48.8761963537,1590.796264416,2824.402204008,1822.0544858332,2125.315837703,4028.2629175756
234.4923391806,6.7457980033,79.4993989789,591.902059985,17.4340028685,31.3239172239,844.2397022772,460.8910424764,386.2259582174,89.113537156,519.5390209915,6513.5927989407,2009.5164789885,637.4346149069,127.6611038991,374.5136781374,483.9797284792,1697.5307991607,478.0775842211,3809.085651217
1757.1956276238,73.2854247136,638.2292014311,431.8230696116,123.9775714828,176.8781202935,2659.6998019606,1776.3442680625,1139.581664333,697.4494136816,1100.6684058057,11725.5213061028,5890.3797366848,778.772160663,28.5818792597,1814.0960982942,3420.5724320464,2064.8145289956,3320.0838780481,4463.5605621765
2251.3011993222,79.3071887943,535.2945176381,342.1702470159,142.2944312528,229.6751665345,167.2735584556,53.7290495633,69.4058568601,648.7445150247,81.7533518912,3075.2520805863,433.5843536409,496.4303367978,167.4684613872,133.4010428608,4270.5088318285,686.9933765051,3942.2632234076,1240.1904547454
1409.0229131939,40.8825427662,455.7763309821,327.3078486161,89.9312007963,196.2321143677,738.553877401,520.5651138734,465.8337666889,440.0852648502,622.8278368827,7062.815914193,3202.827825022,638.2901120965,108.5960431583,737.5810064717,2950.0242541888,1273.6787070563,2413.328344637,2430.4927169013
5555.7707535539,176.7395854998,816.006152679,61.1861315769,162.0297838937,302.5246149457,1220.4343139768,562.9152701013,651.1205940501,843.8880170938,482.1838330287,5570.9492194484,1985.1252376045,427.60551393,144.025409232,1537.387699719,5005.0502616616,993.6437722703,4637.4909565795,1129.5971174034
3299.3530165302,131.2851943212,643.4837527402,215.3394651202,146.1382749542,297.6044553309,2434.7770933254,1872.1086686124,1278.9868706408,721.465262345,1366.4182381843,11392.5266831613,5431.8145289257,651.493577065,39.2653223012,2224.0114674698,4380.2765735021,1638.9946265428,4716.4241267714,4990.130818509
6189.1901116931,186.268086919,834.1422482789,8.2596142313,174.0749664801,316.9386231522,211.7060743646,59.8840306569,170.3262061539,884.2264987959,109.2563517848,3229.9561349879,502.2180023328,71.7598415,173.6628812009,356.3615222085,5195.3857883518,146.2669467051,5074.4049094128,134.9309233519
3236.3837722313,104.4881557641,470.9897092776,315.1230074287,141.8517840135,211.6906811451,3297.1921673583,2473.3343884022,1216.4672053508,740.6776482706,1717.2015029457,12162.5196352199,5991.2386467172,834.9791002757,7.5566293757,1747.8918096473,3393.7022328057,2120.3148297467,2762.859549982,4824.3411442574
87.0023745633,2.9582773434,46.1430212674,594.4959461992,8.7821539679,11.7431193118,2460.5065301327,2574.9304371034,1120.0027898192,38.8586134022,1711.4131668824,12209.0116449754,6071.2786857346,860.2709511624,6.2012751375,924.8966468611,283.0903551863,2624.5534127538,232.2420693526,6117.6655089763
5146.2591638842,114.0709374772,670.2175826994,161.8828773373,140.5115849236,281.8984313675,2787.6762441836,1421.7958717333,1122.1536352555,796.1438727008,1553.3741365108,9815.5816344934,4089.4622428518,661.520205147,73.0657515566,2031.2567553772,4268.0185179216,1611.3194553056,4665.0826289893,3218.6025577101
2144.443854156,70.7892064845,518.0411320441,489.1544231628,119.0189012153,187.4307999686,2194.6149258,2109.7229771361,983.1250491311,719.2652661757,1520.5459375537,10174.522483581,5237.7655134516,800.5166033981,24.0592957511,1273.239771799,2846.6847483797,2090.9260036093,2528.2168337072,3798.2249287289
2689.1496832738,85.8659193025,630.1073456598,415.7234137986,140.8245013756,197.5663211869,824.1224444061,478.7338885715,532.4511483551,567.6875477201,620.7913803511,5958.3303762876,2153.6446030605,667.2337077079,118.1240821946,966.3481430994,3045.3458854272,1512.4190195056,3320.0851528645,3101.7359964122
4604.3161366743,179.536515703,778.5975098005,72.9513515969,158.8576292997,280.374817265,757.9839263772,311.3640073773,552.5799469911,844.6203393213,496.6487063371,7244.4700640327,2017.2493567472,308.7136391138,153.48623845,905.333152765,4966.0907955818,885.6459822571,4857.8307297712,1268.6933915214
5130.29965077,167.9421706635,800.609758647,68.0338910073,169.259677436,306.5017858632,2706.201307471,2516.0186077423,1304.4631952082,758.5737042881,1667.1287514728,11891.7263584268,4868.0215132985,589.3482831045,17.404147909,2917.2064188398,5040.3026122632,1739.3489962182,4519.5622315599,2299.6490105223
3549.3892303998,127.8240732926,624.3390160498,174.1713835946,156.1359689012,290.3093707127,2710.7450343265,1909.5538440101,1485.9904606851,737.4432673074,1696.764476871,11242.614425008,5376.0188437696,665.997869549,28.6976002697,2479.1317547904,4499.1971821763,1923.5680063931,4275.6060210798,3525.9531562496
2431.0360031894,109.9510623829,666.9078637429,301.8678067357,149.5661845403,243.2775803705,1827.1508202745,1887.6199820848,1167.5410463848,640.2125283278,1543.0974670739,11820.8810358805,5401.6731207398,606.584386639,31.7040525676,1553.6345076757,3587.0092566259,2024.5428706392,3438.8373330145,4668.3894398485
3209.9332223187,118.842996178,771.3316457565,238.7887539095,126.3853215507,250.9511379746,2413.3767951751,1891.0705999139,1146.5186224186,723.4938669621,1525.6199458474,11439.4560259679,4655.0807959342,787.0409285448,36.0593388203,1466.1749603072,4316.1499712522,1870.9842791038,4442.0250646026,3981.0536689104
1123.6215370964,32.1685457449,274.6493765872,498.9827115412,61.7644570453,121.2009670102,607.4352736388,415.9528155563,340.617617835,333.9548595909,448.4073600086,6607.3008543126,2428.8428245858,577.4648282887,140.0274010556,535.6333169012,2014.8026863665,1453.2795380918,1546.9898046292,2515.0166859017
2996.9652225403,117.3492127179,733.7731195461,179.6228343935,143.4142294734,215.8149919276,556.8304012309,237.1771863094,325.7088267031,728.6570309908,245.8619328508,5676.7864007027,1326.5698636525,325.5853640594,133.5105115873,493.1308983646,4684.664281119,1061.3820445978,3330.4120011706,1446.7205830192
384.2571492926,11.5477876641,150.613312338,585.4634891198,21.6811810552,43.7966860884,463.7175875907,220.9038203301,201.2744577441,152.6425139649,343.3064240408,4860.8300204418,1574.5639151286,590.2222488826,152.2385477437,259.8440873969,923.4428426692,1156.8894932634,673.0857400349,2429.8873566528
4501.5871800428,141.5438540135,646.8629840537,170.5994940038,125.911121599,254.7350448876,1049.8550788534,712.3116126444,885.210524387,818.0623306522,856.9791397982,7662.9561291995,2942.7226283671,613.6296685415,110.0791967832,1471.9180086043,4778.7494384577,1217.5425172698,4464.142378702,2430.4277373594
3693.6255387786,161.3342738475,581.1666162387,195.8609998293,139.6888753153,306.8881293376,2247.1468998547,1734.0472357876,1198.1265581804,607.801868688,1649.494038145,12071.9486479354,5260.3940418598,816.5387055935,32.3851952674,1904.3076479878,4245.9249923083,2412.6183991565,4625.6491327853,4405.4139746749
1551.5853483039,58.1686948388,582.524378873,496.5461996093,89.3142171064,175.8574102539,2245.0702746105,1682.5993534315,1131.8219668104,416.4407447685,1641.8411928904,11425.158147369,4790.2438991968,783.1854833202,44.0688634197,1313.8279316043,3700.772719579,2030.3666789579,2301.5183264995,5476.1197368674
4676.5970103189,173.2819539722,792.105670298,83.9801349379,160.4822962704,287.9985107905,2633.5156592354,1497.5908407996,1217.1761089136,848.4599090487,1284.6829524568,11513.3551113394,5037.6403482285,541.4492040224,45.5608124284,2248.1801022158,4922.4706495657,1239.8846337318,4840.7665068831,2664.2907621727
3194.8638148587,98.5794433189,697.3827031421,213.502912325,102.4154832554,219.3464421594,2971.1475523206,2059.636140072,1339.0691477114,627.4040900337,1604.6288706419,12009.1040765607,5661.8473950715,675.2151496135,26.6599272684,1985.6354511482,4107.163500481,1484.3887735475,3567.7281412197,4556.4024810341
3691.5235792377,143.9740105749,718.597762076,257.147780135,134.3393910866,281.2184837617,1159.5133226459,524.7649581907,602.0110175085,839.329325297,776.5990128061,6900.7986626802,2584.8874807734,431.4559260323,123.7131001076,807.8088408327,4875.0901363353,1156.7287872502,4521.1381133118,2447.2635247731
4100.3852075109,120.4159189419,585.8798841793,274.8214969653,137.6176818288,294.0149643425,2586.5463659899,2024.0012594496,1089.834841824,694.006110553,1627.2619112592,11729.5912622142,4983.8360322472,768.7162841231,27.5789032837,1487.2796997143,4048.2940590397,1591.0260265712,4405.309544917,4568.7887656298
5095.8487525081,168.0859843952,801.6883690024,65.3061033658,161.3538770929,302.3319530148,1829.4659216984,962.1897548032,1282.3500434186,844.3216797604,1058.9442498999,8528.9512576754,3659.8076540174,511.7002234896,71.1512112632,2857.9790494521,4981.0459797479,1484.8465039744,4935.2139124709,1655.6239402289
774.2396372377,19.4918822922,265.20021869,502.6064433896,40.9333956265,79.9396446317,2798.0251093975,2342.005050419,1251.2380823381,238.1078276719,1747.8701626075,12226.2517086424,5987.4191965534,825.6775177401,10.9387827393,1243.2434730553,1529.6347511611,2540.6238740495,1108.9637873685,6036.1804136465
3392.4221739838,103.947267046,614.4516835295,230.1565902924,154.6549532656,243.5604421,3164.9814241948,2621.1038266505,1456.0517724385,699.1744946761,1741.1555958689,11955.3809667431,6028.2559496922,816.9331483613,8.1356310533,1837.7803222794,4178.3267727428,2060.1931224356,4405.2459249139,4798.2619140363
2403.4319417192,108.5286543716,600.2514223336,195.4407137141,133.8405213819,244.0134394044,2825.1989710968,2617.024322274,1590.5198590521,631.4238193287,1672.5129418382,11742.1469378451,5913.1088435028,705.8415147477,13.0441258397,1898.4304817216,3393.7038918207,1935.3533646359,3369.7421939297,4739.4337815418
1753.9079886375,61.0420901161,502.7663934027,348.3181167717,104.1413812301,198.3694405414,2929.5262428086,2654.8745647688,1062.3967136057,555.1552820588,1767.0270899574,12359.3193560894,6104.701796636,822.2200646467,3.2339729466,1802.1464465783,3053.268803247,2348.4525807859,2953.7278000521,5580.9220430664
318.7388147937,8.1949888407,104.8847235019,570.0059523713,20.4484458736,27.6865768468,2089.2051255797,1608.9130972888,1082.8609625802,94.7024843223,1309.4754408203,8732.8162054831,5541.4551911486,795.0329613617,32.448335631,979.8626346356,713.7699686062,2549.9171882298,530.9604990689,4763.5317786242
426.7843356205,13.7110349028,187.799624924,563.4214453313,29.7405467543,62.0663145634,2447.3243251126,2505.4945092426,1292.8200712476,146.9677690498,1702.5861268381,12122.2055358416,5938.7137743035,850.0960811244,13.2778245539,1446.1837136597,1305.2297590018,2568.5571519481,844.9856720865,6160.7016927106
539.0470164891,20.2907466231,196.7046697139,571.5818855008,34.4701950117,74.7165542214,2086.8506772773,1909.8099291475,882.7689005257,186.9586395886,1463.9487460837,11651.4701681665,4337.3310662246,840.3727247326,38.2208230561,980.2546734654,1355.2924749963,2407.3262340111,1124.5024886795,4342.6841817838
2070.1031100379,73.1277528636,630.2164923565,359.1501937824,102.6183910473,204.9427638318,2856.9376688932,1984.8592927225,1480.2207653849,492.643552515,1722.2481191243,11681.2071102214,5916.6099960659,758.522648139,20.6010268675,1613.0461343425,4435.1531199507,2475.3310917615,3265.5538782643,4909.3310386779
1776.9287492422,58.7013453701,451.9866751421,445.4072498835,111.0438248768,142.8499522635,2157.2319631409,1739.3010440547,939.9600863101,560.4616673499,1655.9690730897,11497.3785816663,5065.0733150144,818.6132741284,39.4472864269,1253.6181656802,2303.9936776516,2294.4942523107,2605.3702338069,4391.9023271784
2714.296290589,75.7257570895,705.755858015,334.6668283632,96.0355577752,170.7551125046,2349.7585840276,2500.18505797,1543.8626587931,625.8608017942,1280.2913184752,11686.9636895225,5528.0289994682,751.3959357796,16.4108937188,1627.7068641736,3671.6694552094,2326.1385184192,2976.3217682476,4907.7722363996
475.0524372881,18.2641437918,252.3231270446,471.4169895553,35.3134766794,73.0659466265,2711.0591037912,2674.6875700185,1374.9177365815,230.5054394003,1734.5030622573,12368.767119298,6103.5810715276,841.031871564,3.1581980167,1658.2447128529,1401.9292753495,2569.4288157951,911.2516673525,5846.5225006154
3958.6338871129,134.7812061779,687.0828492573,248.0112453947,155.1303039976,237.4254891371,1018.1118895931,511.4738358968,725.4836969091,800.6083570132,610.0483102284,9860.8513872805,2562.1501412982,414.5471011573,96.0439935337,935.5424202789,4638.0369393784,1383.8811674186,3985.6306096743,2168.0638311601
6193.8123812568,171.8176346514,828.2828664636,22.7179500025,172.7176254866,314.6611814646,2946.3344366247,1360.4766603028,1236.5448576959,876.3927346861,998.8781482225,10938.0276480575,5353.1030894608,357.1121437281,58.2106426269,3073.6428046331,5159.4636043696,1392.3052362576,4979.498721188,1445.9860808816
3051.59938124,119.8322208302,794.6427297238,286.5443401182,153.2859172162,212.1059770446,2214.2175779556,1241.4919921965,883.1814662789,803.2770086966,1173.2992505139,9358.4461691973,4255.0420639594,662.2903064291,70.7837377629,1381.6442125181,4852.2904589849,2049.7272642414,3965.2575517637,3221.2390145664
3679.5821911647,159.3817311888,688.8710144897,219.0144140421,134.2692941822,259.6338057638,2669.0528809572,2177.5646957111,1576.0579620679,684.0010543917,1723.0002321462,12111.9367586835,5631.7505352294,789.0990421442,12.0530681233,2363.4312597714,4973.4107690953,1959.6521895921,4472.4608531142,5226.1682295728
2805.0444434397,96.2811979569,604.579919273,339.9987112849,102.9808626978,258.4280266569,2876.0698980068,2565.7496152347,1511.3517298316,714.1279909135,1421.0191008985,12273.1660612289,6044.9383714869,729.3435680253,6.1030113413,2167.3823065999,4767.4334256621,2448.0370748012,3822.6235331938,4163.621537985
1290.7465407102,49.59978264,385.6828830314,413.9407219262,62.0556463284,193.9301538237,1784.8370224624,1778.5827611945,874.8278139127,494.8412650452,1194.5965987928,9922.1034558791,5259.9008910719,652.8108364506,40.2132821612,1539.9528387154,3006.1110801979,2315.4682859685,2140.578795776,4638.6647930132
2420.1081876754,100.6399262211,703.5830293046,259.1971908797,135.7102930585,240.2077565625,655.9696731171,321.3892973905,411.6345384,680.4605585693,453.2246467602,4787.0071659992,1791.2687722676,528.1147473176,154.8688996244,609.5423674565,4375.0725179182,942.2797862278,3057.2319252221,1847.4462897141
5925.1672786835,182.3001919104,829.7446101808,28.5276541886,171.7786572373,314.0520319978,1770.1715338429,860.1749568102,1045.5115615778,878.0117298142,757.8751449633,8484.9537874533,3614.6760768925,314.0195775482,76.6233244046,2941.5788433855,5161.3090939988,1050.5131058163,5038.1150168037,1278.2817191577
3681.1212959446,127.9717117673,657.9811674895,170.9217290592,145.7992874434,283.6464386119,2412.6620721185,1718.5689150975,1032.3736806984,797.4690111314,1393.607536264,10991.4581736417,4978.4590161787,712.2885693382,28.5112475903,1702.3895537641,4967.7617081574,1921.3105397803,4855.7475619751,3443.6268964259
1752.2450127979,66.4166498659,473.8096136143,452.5520105808,146.4650990303,145.9347891146,20.5701545116,7.3828349219,9.1828797027,413.4469180214,9.3761120204,2260.3583093487,60.2513404556,447.0895525573,180.2288413971,22.6976423046,3724.1148753461,1196.2304929786,2116.8843884755,1180.8625489439
2889.2119386558,109.8413356593,559.1946350398,236.0967220533,130.4455503422,226.9814900427,2010.9837345469,1386.2614367902,884.9875570103,720.5590469121,1363.4624855933,8317.5016584823,5395.1670087271,767.6268067786,40.1506764053,1555.262402931,4245.2160418492,1739.3505108408,3489.5636846628,3777.553939139
1562.0396035153,48.3501797809,342.9095402939,443.4855165431,91.0598995625,195.7557351226,3132.041425548,2798.5387427526,1624.5233640673,570.3453755359,1788.5505633622,12458.7715101742,6182.4519097721,843.9637153228,0.1949602953,1367.7180511701,2662.8058776405,2341.4500727359,2531.8195645646,5524.4109519436
3570.7942466595,142.4369168329,693.64984604,256.3851822808,136.2096250721,263.150621737,1534.5259145809,947.3069570333,1142.6738979899,814.2732916168,1424.274519356,9448.7051000489,4236.4601659648,764.018266387,70.6184536975,1297.8641137637,4695.1761158356,1755.6216147648,3799.3185536732,3807.1027374296
5055.0772113793,160.2285687716,702.666662793,108.586785275,165.1449357984,268.5690525152,2863.1725982878,1646.4836467757,1409.2780210637,845.1204886996,1362.2930138887,9023.7420325752,5496.0996711558,537.5267967412,43.0642995454,2313.228109297,4843.0582837854,1853.1727212114,4702.5592687084,3066.7629622294
1573.4409676384,45.1866437221,332.8718814978,552.1502261661,54.3049975126,156.8709932565,2780.0787494707,2113.4092780936,1312.3017554572,367.0333908419,1621.5832986632,11939.0698379785,5552.2653058398,824.9919192243,22.9017853621,1243.6199661088,2232.2512963862,2214.6436360893,2516.2381751181,5995.8810841838
1975.1850290902,86.7800850375,618.1551265874,372.4918027846,150.1383479369,201.871297119,1146.6573377692,693.1145358348,637.9275802306,579.1031765765,816.2395868312,8312.2084840348,2811.3022861529,663.5167591858,98.571349111,821.4793976947,3620.063265941,1724.6335353051,3614.8850759913,2664.8334179686
1829.9335032523,85.939058475,522.7924406315,349.6018760968,105.5947056058,207.313700315,2610.268365861,1480.8121007649,1109.0058863716,738.4629176015,1260.1597026231,10143.8094880264,4788.1644898615,784.0768874776,37.9143061825,1435.8242154913,3096.054581491,1738.913302545,3665.6470941725,4833.1022540571
